order_id,customer_id,order_date,status,region_code
O001432,C00563,2025-07-03 18:05:21,RETURNED,East
O001433,C00361,2024-08-11 03:00:10,PLACED,South
O001434,C00238,24-01-2025 09:35:26,CANCELLED,North
O001435,,2024-10-03 01:27:46,PLACED,North
O001436,C00059,2025-06-03 16:40:55,PLACED,East
O001437,C00359,2025-09-20 06:39:53,DELIVERED,South
O001438,C00621,2025-09-12 18:47:55,PLACED,North
O001439,C00257,2024-12-27 15:30:23,DELIVERED,South
O001440,C00455,2024-07-23 11:32:36,RETURNED,East
O001441,C00890,2024-07-20 23:22:05,DELIVERED,East
O001442,C00715,2026-01-31 03:12:33,DELIVERED,West
O001443,C00723,2025-09-01 12:35:48,PLACED,South
O001444,C00934,2024-07-11 08:08:24,SHIPPED,East
O001445,C00760,2025-06-10 06:13:59,SHIPPED,North
O001446,C00241,2024-10-11 16:19:03,CANCELLED,North
O001447,C00022,2026-06-14 05:04:59,DELIVERED,West
O001448,C00308,2024-08-03 23:28:50,DELIVERED,West
O001449,,2025-08-01 15:09:30,CANCELLED,North
O001450,C00230,2025-07-28 06:47:15,CANCELLED,North
O001451,C00677,2025-03-11 09:37:41,DELIVERED,North
O001452,C00932,2024-07-19 19:56:55,DELIVERED,South
O001453,,2025-06-16 04:36:55,RETURNED,West
O001454,C00887,2026-03-06 03:12:23,PLACED,North
O001455,C00567,2025-05-07 03:38:03,DELIVERED,West
O001456,C00435,2025-02-12 19:37:41,RETURNED,East
O001457,C00167,2025-02-24 15:29:15,SHIPPED,South
O001458,,2025-03-17 13:29:57,DELIVERED,North
O001459,C00256,2024-09-04 05:06:40,RETURNED,West
O001460,C00040,2026-01-24 18:49:18,DELIVERED,North
O001461,C00128,2025-07-03 16:03:41,DELIVERED,South
O001462,C00455,2024-08-11 07:55:41,CANCELLED,North
O001463,C00990,2025-02-10 22:50:40,RETURNED,South
O001464,C00419,2026-06-26 17:06:18,DELIVERED,East
O001465,C00977,2025-07-03 07:36:42,DELIVERED,East
O001466,C00890,2025-10-19 06:04:41,SHIPPED,South
O001467,C00893,2026-05-04 00:37:32,PLACED,North
O001468,C00189,2026-03-15 19:04:06,RETURNED,East
O001469,C00043,2026-05-23 22:02:34,DELIVERED,East
O001470,C00017,2024-09-20 23:55:21,DELIVERED,North
O001471,C00615,2024-12-18 13:58:58,RETURNED,West
O001472,C00116,2026-03-02 22:10:42,DELIVERED,East
O001473,C00850,2024-10-17 06:53:46,CANCELLED,East
O001474,,2026-07-03 16:56:37,DELIVERED,East
O001475,C00999,2026-03-29 04:07:31,CANCELLED,East
O001476,,2025-12-18 23:55:59,DELIVERED,South
O001477,C00934,2024-12-20 06:46:37,SHIPPED,East
O001478,C00524,2024-09-10 05:44:15,RETURNED,East
O001479,C00963,2025-12-18 21:22:59,PLACED,South
O001480,C00391,2026-02-21 07:12:31,PLACED,South
O001481,C00579,2026-02-24 02:58:44,RETURNED,West
O001482,C00552,2025-08-04 14:53:10,RETURNED,North
O001483,C00622,2024-07-11 13:18:01,CANCELLED,East
O001484,C00276,2025-11-22 16:35:09,SHIPPED,East
O001485,C00249,2024-08-15 06:55:03,SHIPPED,West
O001486,C00323,2026-04-14 04:36:05,SHIPPED,West
O001487,C00751,2024-08-08 09:51:42,PLACED,East
O001488,C00574,2024-08-12 00:14:35,CANCELLED,South
O001489,C00460,2025-02-15 05:20:19,SHIPPED,South
O001490,C00796,2025-01-16 14:12:29,SHIPPED,East
O001491,C00815,2025-11-22 10:58:55,PLACED,West
O001492,C00432,2026-02-06 05:06:35,CANCELLED,South
O001493,C00922,2025-04-11 04:52:21,SHIPPED,North
O001494,C00429,2025-11-30 07:19:38,CANCELLED,North
O001495,C00130,2026-05-14 12:50:40,PLACED,South
O001496,C00075,2025-09-07 03:29:32,CANCELLED,West
O001497,C00363,2024-10-03 12:43:29,SHIPPED,East
O001498,C00122,2025-02-26 05:03:29,DELIVERED,North
O001499,,2024-10-24 01:21:42,DELIVERED,West
O001500,C00933,2025-09-07 15:21:46,CANCELLED,East
O001501,C00776,2026-03-20 23:09:26,SHIPPED,North
O001502,C00156,2026-04-23 01:44:42,DELIVERED,West
O001503,C00389,2025-10-16 04:33:35,RETURNED,East
O001504,C00968,2025-11-08 01:51:01,CANCELLED,East
O001505,C00050,2025-07-24 01:58:53,RETURNED,West
O001506,C00293,2024-12-30 15:24:44,SHIPPED,South
O001507,C00043,2025-06-22 01:27:15,SHIPPED,West
O001508,C00532,2025-06-30 22:56:10,DELIVERED,North
O001509,C00356,2025-01-28 20:59:29,DELIVERED,West
O001510,C00450,2026-01-23 08:17:38,DELIVERED,North
O001511,C00947,2025-06-25 13:14:46,PLACED,South
O001512,C00566,2024-09-13 00:03:12,PLACED,North
O001513,C00983,2026-01-18 15:21:22,SHIPPED,North
O001514,C00501,09-12-2025 14:16:03,SHIPPED,East
O001515,C00965,2025-03-22 19:28:02,CANCELLED,South
O001516,C00851,2026-03-10 06:59:37,PLACED,West
O001517,C00911,2024-12-31 23:53:42,SHIPPED,East
O001518,C00750,2025-10-23 15:55:05,PLACED,South
O001519,C00745,2026-03-25 03:15:30,DELIVERED,East
O001520,C00465,2025-11-27 14:27:53,PLACED,East
O001521,C00914,2024-08-31 20:03:59,RETURNED,East
O001522,C00195,2025-07-04 05:51:41,PLACED,North
O001523,C00252,2024-12-10 03:41:19,SHIPPED,South
O001524,C00272,2025-11-09 17:32:11,SHIPPED,West
O001525,C00290,2025-06-14 22:03:31,PLACED,South
O001526,C00004,2025-04-15 05:21:42,RETURNED,South
O001527,C00728,2025-06-29 03:50:20,DELIVERED,West
O001528,C00647,2025-03-13 15:16:45,CANCELLED,South
O001529,C00899,2026-02-22 13:14:52,DELIVERED,West
O001530,C00502,2026-01-15 06:43:15,DELIVERED,West
O001531,C00303,2025-07-18 08:35:52,DELIVERED,West
O001532,C00993,2025-02-21 20:19:51,CANCELLED,North
O001533,C00181,2026-05-28 19:06:41,PLACED,East
O001534,C00714,2025-12-07 11:58:10,CANCELLED,West
O001535,C00616,2025-10-29 14:53:20,DELIVERED,East
O001536,C00520,2026-03-19 06:00:57,CANCELLED,North
O001537,C00576,2024-09-23 03:03:34,DELIVERED,West
O001538,C00401,2024-10-10 22:49:45,DELIVERED,North
O001539,C00275,2026-05-08 13:46:00,PLACED,East
O001540,C00459,2025-04-15 14:23:59,SHIPPED,South
O001541,C00799,2025-06-03 10:29:22,RETURNED,East
O001542,C00133,04-10-2025 04:35:39,PLACED,West
O001543,C00093,2024-12-03 05:55:57,DELIVERED,North
O001544,,2025-04-26 06:52:16,RETURNED,South
O001545,C00161,2024-08-27 02:01:20,SHIPPED,East
O001546,C00821,2025-05-13 00:09:05,CANCELLED,South
O001547,C00567,2025-11-21 05:57:24,PLACED,North
O001548,C00774,2026-06-02 23:49:02,CANCELLED,West
O001549,C00044,2025-09-02 14:36:19,SHIPPED,South
O001550,C00035,2024-09-20 12:00:50,CANCELLED,West
O001551,C00135,2025-06-09 15:53:50,PLACED,North
O001552,C00076,2024-09-24 05:34:59,CANCELLED,North
O001553,C00016,2024-09-26 10:37:47,SHIPPED,North
O001554,C00754,2024-07-20 01:28:57,RETURNED,East
O001555,C00804,2025-06-09 14:00:57,PLACED,East
O001556,C00281,2025-01-18 19:19:14,RETURNED,West
O001557,C00386,2025-06-20 19:53:21,CANCELLED,East
O001558,C00495,2025-07-30 17:53:56,RETURNED,South
O001559,,2025-03-22 01:00:32,CANCELLED,East
O001560,C00782,2024-10-02 09:06:31,SHIPPED,North
O001561,C00407,2025-08-13 22:20:27,CANCELLED,North
O001562,C00659,2025-03-23 20:18:43,PLACED,North
O001563,C00575,2024-12-09 20:30:38,CANCELLED,South
O001564,C00086,2025-04-23 21:25:19,CANCELLED,South
O001565,C00061,2025-05-18 16:05:54,DELIVERED,East
O001566,C00855,2025-03-08 17:37:53,RETURNED,West
O001567,,2025-05-26 08:02:32,RETURNED,West
O001568,C00559,2025-04-04 01:29:17,SHIPPED,East
O001569,C00473,2024-08-12 20:04:17,PLACED,North
O001570,C00436,2025-04-13 08:52:19,PLACED,South
O001571,C00533,2026-05-16 20:16:16,CANCELLED,North
O001572,C00040,2024-11-26 14:35:13,RETURNED,West
O001573,C00144,2024-11-23 08:00:39,CANCELLED,North
O001574,C00304,2024-11-13 23:31:40,DELIVERED,East
O001575,C00630,2025-01-25 12:04:03,SHIPPED,South
O001576,C00298,2025-09-24 16:09:35,RETURNED,East
O001577,C00532,2025-07-21 18:50:26,SHIPPED,East
O001578,C00950,2024-09-25 16:50:31,SHIPPED,South
O001579,C00537,2024-08-13 08:59:35,DELIVERED,West
O001580,C00184,2025-01-05 19:02:30,PLACED,East
O001581,C00719,2024-09-27 02:07:15,RETURNED,West
O001582,C00339,2024-09-30 02:05:23,RETURNED,South
O001583,C00069,2026-04-22 18:24:22,SHIPPED,East
O001584,,2025-09-01 03:20:09,DELIVERED,West
O001585,C00599,2024-12-29 08:37:17,CANCELLED,East
O001586,C00575,2025-07-31 15:44:55,PLACED,South
O001587,C00106,2025-01-25 03:53:39,DELIVERED,North
O001588,C00130,2026-04-13 15:59:43,CANCELLED,East
O001589,C00590,2025-11-30 22:11:03,DELIVERED,West
O001590,C00215,2025-04-29 11:12:43,SHIPPED,North
O001591,C00952,2025-04-20 22:32:58,SHIPPED,West
O001592,,2024-12-15 13:38:48,PLACED,South
O001593,C00524,2026-03-01 21:50:49,CANCELLED,East
O001594,C00310,2025-11-25 04:56:20,RETURNED,West
O001595,C00387,2025-07-04 15:46:57,DELIVERED,East
O001596,C00859,2024-11-09 21:04:16,RETURNED,South
O001597,C00979,2024-12-03 15:39:30,DELIVERED,South
O001598,C00861,2025-10-16 04:28:55,DELIVERED,North
O001599,C00572,2025-12-05 13:21:10,SHIPPED,North
O001600,C00887,2025-02-03 07:22:26,DELIVERED,West
O001601,C00219,2024-07-10 05:08:20,SHIPPED,West
O001602,C00384,2024-11-20 03:23:02,PLACED,South
O001603,C00453,2026-05-02 01:28:36,RETURNED,East
O001604,C00337,2025-10-05 09:21:04,DELIVERED,North
O001605,C00622,2025-12-29 20:03:18,CANCELLED,West
O001606,C00045,2026-03-22 17:24:45,DELIVERED,North
O001607,C00995,2025-11-22 11:13:59,CANCELLED,West
O001608,C00503,2024-11-09 07:06:23,RETURNED,North
O001609,C00040,2025-11-17 17:23:36,SHIPPED,South
O001610,C00892,2024-11-06 16:13:08,PLACED,North
O001611,C00455,2025-03-07 13:51:30,PLACED,East
O001612,C00874,2025-06-05 11:18:17,PLACED,East
O001613,C00858,2026-06-10 20:15:13,SHIPPED,East
O001614,,2025-11-06 11:12:47,CANCELLED,North
O001615,C00067,2025-05-16 12:48:12,SHIPPED,East
O001616,C00086,2024-07-23 03:47:49,RETURNED,South
O001617,C00706,2026-06-19 16:52:22,PLACED,East
O001618,C00281,2026-04-12 16:27:17,CANCELLED,North
O001619,C00580,2024-11-09 15:44:29,PLACED,South
O001620,C00748,2026-01-14 07:11:50,PLACED,South
O001621,,2024-07-15 01:19:13,CANCELLED,North
O001622,C00899,2025-03-22 04:17:03,SHIPPED,South
O001623,C00318,2025-06-19 01:38:01,SHIPPED,East
O001624,C00144,2024-07-08 16:18:56,SHIPPED,East
O001625,C00905,2026-04-06 19:31:08,DELIVERED,West
O001626,C00271,2025-06-18 03:30:37,DELIVERED,East
O001627,C00791,2024-08-09 22:41:02,SHIPPED,North
O001628,C00973,2024-07-20 15:33:30,RETURNED,South
O001629,C00720,2025-11-16 16:54:55,DELIVERED,South
O001630,C00351,2025-02-05 06:21:26,DELIVERED,North
O001631,C00526,2024-12-21 16:54:02,CANCELLED,East
O001632,C00033,2025-07-10 11:35:35,SHIPPED,West
O001633,C00144,2026-01-10 10:50:11,RETURNED,West
O001634,C00675,2026-01-25 06:05:47,PLACED,East
O001635,C00891,2024-09-18 23:41:26,CANCELLED,East
O001636,C00345,2026-02-15 04:07:49,DELIVERED,East
O001637,C00167,2025-03-10 03:36:18,PLACED,West
O001638,C00829,2025-07-01 08:43:07,CANCELLED,West
O001639,C00485,2025-03-21 04:23:44,DELIVERED,East
O001640,C00495,2025-08-10 13:53:07,SHIPPED,North
O001641,C00432,2025-11-04 13:13:50,RETURNED,West
O001642,,2025-01-09 03:33:25,DELIVERED,South
O001643,C00975,2025-06-08 01:16:08,SHIPPED,East
O001644,C00808,2026-03-04 14:22:38,DELIVERED,South
O001645,C00821,2025-02-12 22:00:29,CANCELLED,North
O001646,C00675,2025-03-08 17:37:13,DELIVERED,East
O001647,C00083,2025-07-21 05:02:10,CANCELLED,North
O001648,C00742,2025-11-04 22:29:45,DELIVERED,North
O001649,C00489,2026-03-31 21:40:30,RETURNED,West
O001650,C00716,2026-03-16 05:57:49,CANCELLED,West
O001651,C00724,2025-06-26 18:08:50,CANCELLED,South
O001652,C00326,2025-01-21 03:05:04,DELIVERED,East
O001653,C00840,2025-07-22 06:56:42,RETURNED,West
O001654,C00547,2025-10-18 07:20:33,RETURNED,North
O001655,C00228,2024-10-23 23:35:21,SHIPPED,East
O001656,C00371,2025-05-03 16:11:08,RETURNED,West
O001657,C00937,2024-12-15 20:05:10,CANCELLED,South
O001658,C00046,2026-07-04 02:31:41,DELIVERED,West
O001659,C00670,2025-03-25 20:49:54,DELIVERED,West
O001660,C00692,2024-07-30 12:28:36,CANCELLED,South
O001661,C00168,2025-09-02 20:35:59,PLACED,West
O001662,C00826,2025-11-28 05:12:32,PLACED,West
O001663,C00823,2025-05-18 13:51:21,SHIPPED,West
O001664,C00703,2024-12-05 15:33:18,CANCELLED,West
O001665,C00790,2024-09-11 03:46:46,PLACED,West
O001666,C00515,2026-05-11 11:00:59,DELIVERED,East
O001667,C00115,2025-04-09 21:41:52,RETURNED,West
O001668,C00892,2024-09-24 18:52:36,DELIVERED,East
O001669,C00203,2025-01-24 00:58:22,CANCELLED,West
O001670,C00050,2025-10-08 21:02:07,CANCELLED,West
O001671,C00376,2025-08-09 23:53:02,DELIVERED,East
O001672,C00436,2026-05-05 10:15:44,PLACED,East
O001673,C00184,2026-06-29 04:05:44,CANCELLED,East
O001674,C00305,2026-04-08 21:54:35,DELIVERED,North
O001675,C00545,2024-11-12 17:50:58,PLACED,North
O001676,C00130,2026-05-03 22:05:33,CANCELLED,East
O001677,C00354,2025-03-19 18:27:17,SHIPPED,West
O001678,C00042,2025-03-06 21:02:03,SHIPPED,North
O001679,C00392,2025-09-11 07:19:40,DELIVERED,East
O001680,C00433,2026-05-29 10:37:45,DELIVERED,North
O001681,C00857,2025-01-25 17:42:10,SHIPPED,East
O001682,C00311,2024-11-24 03:41:57,SHIPPED,North
O001683,C00384,2025-09-04 06:28:54,CANCELLED,East
O001684,C00765,2025-12-02 14:54:58,RETURNED,North
O001685,C00620,2026-03-09 06:57:58,DELIVERED,East
O001686,C00006,05-10-2024 18:22:07,CANCELLED,South
O001687,C00282,2026-02-08 22:03:56,DELIVERED,North
O001688,C00227,2025-08-25 21:07:28,SHIPPED,North
O001689,C00627,2026-02-06 20:50:55,CANCELLED,West
O001690,C00651,2025-03-18 10:04:11,CANCELLED,North
O001691,C00352,2024-09-26 10:28:44,CANCELLED,South
O001692,C00474,2024-07-14 00:47:38,RETURNED,South
O001693,C00690,2026-05-16 06:28:30,RETURNED,North
O001694,C00647,2024-10-23 10:06:08,PLACED,South
O001695,C00766,2025-11-17 08:17:13,DELIVERED,East
O001696,C00463,25-07-2025 02:55:10,RETURNED,South
O001697,C00640,2025-02-04 14:59:09,PLACED,East
O001698,C00570,2025-08-19 15:43:41,CANCELLED,South
O001699,C00388,2024-11-03 17:24:56,PLACED,West
O001700,C00224,2025-06-28 13:26:58,DELIVERED,South
O001701,C00886,2024-08-24 03:29:46,CANCELLED,West
O001702,C00361,2025-02-08 05:40:42,RETURNED,East
O001703,C00328,2025-06-04 11:29:40,DELIVERED,West
O001704,C00231,2024-12-13 16:42:49,CANCELLED,East
O001705,C00846,2026-03-02 22:25:30,SHIPPED,West
O001706,,2024-10-06 02:41:14,CANCELLED,South
O001707,C00700,2025-06-29 16:28:36,CANCELLED,West
O001708,C00421,11-07-2024 15:54:38,SHIPPED,South
O001709,C00625,2025-03-22 06:14:43,RETURNED,West
O001710,,2026-03-09 05:53:16,SHIPPED,West
O001711,C00701,2024-08-13 09:31:46,RETURNED,West
O001712,C00566,2024-10-16 13:05:25,SHIPPED,West
O001713,C00378,2026-04-10 20:00:17,CANCELLED,South
O001714,C00331,2026-02-01 13:31:48,PLACED,South
O001715,C00592,2025-07-09 15:22:31,RETURNED,West
O001716,C00248,2026-06-08 03:03:31,RETURNED,North
O001717,C00823,2025-08-21 13:27:18,SHIPPED,South
O001718,C00474,2026-06-04 14:13:22,PLACED,West
O001719,C00888,2025-12-10 22:06:00,CANCELLED,North
O001720,C00802,2024-10-20 03:26:29,RETURNED,North
O001721,C00733,2025-12-25 10:12:23,RETURNED,North
O001722,C00450,2025-05-19 13:10:40,DELIVERED,West
O001723,C00849,2026-05-09 17:09:41,DELIVERED,West
O001724,C00734,2025-02-05 08:52:20,CANCELLED,West
O001725,C00807,2024-07-31 10:04:33,DELIVERED,North
O001726,C00740,2026-05-20 10:26:07,DELIVERED,South
O001727,C00935,2025-01-05 15:15:34,DELIVERED,North
O001728,C00338,2025-11-15 13:48:43,CANCELLED,South
O001729,C00776,2025-04-16 02:03:35,CANCELLED,East
O001730,C00807,2025-04-25 11:44:20,DELIVERED,North
O001731,C00780,2026-04-29 10:01:10,PLACED,South
O001732,C00902,2026-04-21 06:54:28,DELIVERED,East
O001733,C00968,2026-05-11 03:04:21,DELIVERED,West
O001734,C00731,2025-09-17 01:40:06,SHIPPED,South
O001735,C00623,2024-11-11 12:55:03,SHIPPED,North
O001736,C00872,2025-05-22 07:11:32,RETURNED,North
O001737,C00266,2026-04-08 19:05:50,RETURNED,West
O001738,C00489,2026-02-15 12:40:45,DELIVERED,South
O001739,C00602,2024-10-17 14:38:38,DELIVERED,West
O001740,C00887,2026-01-19 16:55:25,RETURNED,West
O001741,C00180,2025-01-06 13:54:33,PLACED,East
O001742,C00231,2025-05-08 01:15:29,DELIVERED,North
O001743,C00666,2024-11-30 16:36:55,RETURNED,North
O001744,C00861,2025-02-15 17:42:57,RETURNED,South
O001745,C00760,2025-02-10 03:23:25,CANCELLED,North
O001746,C00975,2026-05-16 04:28:11,RETURNED,North
O001747,C00994,2025-06-09 19:24:29,RETURNED,South
O001748,C00251,2024-11-18 21:27:49,SHIPPED,South
O001749,C00707,2026-01-30 11:25:57,RETURNED,East
O001750,C00566,2026-03-09 01:22:11,PLACED,South
O001751,C00536,2024-09-16 02:26:17,SHIPPED,West
O001752,C00476,2025-07-27 14:16:04,PLACED,East
O001753,C00809,2025-11-26 23:53:03,PLACED,West
O001754,C00086,2025-07-10 23:18:59,RETURNED,South
O001755,C00613,2025-11-20 10:37:28,RETURNED,West
O001756,C00882,2025-03-26 03:13:24,CANCELLED,South
O001757,C00604,2025-03-23 16:13:38,CANCELLED,North
O001758,C00258,2025-06-13 18:02:46,CANCELLED,South
O001759,C00337,2026-06-10 06:17:48,DELIVERED,East
O001760,C00889,2025-06-09 21:40:48,RETURNED,East
O001761,C00641,2026-05-05 13:12:17,SHIPPED,West
O001762,C00007,2024-07-27 05:53:26,CANCELLED,West
O001763,C00168,2026-01-19 01:18:33,DELIVERED,North
O001764,C00948,2024-09-10 12:57:55,RETURNED,South
O001765,C00199,2024-10-18 15:20:59,SHIPPED,East
O001766,C00514,2026-05-01 09:06:30,CANCELLED,North
O001767,C00702,2026-02-02 13:31:36,RETURNED,South
O001768,C00332,2025-09-04 20:36:17,SHIPPED,South
O001769,C00625,2025-04-06 11:52:35,RETURNED,West
O001770,C00670,2025-10-04 11:48:42,DELIVERED,South
O001771,C00956,2026-04-26 07:30:11,DELIVERED,East
O001772,C00149,2026-04-10 03:55:51,DELIVERED,West
O001773,C00316,2024-08-16 01:14:19,CANCELLED,North
O001774,C00781,2026-03-17 06:41:13,CANCELLED,East
O001775,C00662,2024-10-07 22:31:03,DELIVERED,North
O001776,C00839,2025-11-09 10:10:41,DELIVERED,East
O001777,C00853,2025-06-11 00:23:43,CANCELLED,East
O001778,C00572,2026-01-16 07:08:31,SHIPPED,West
O001779,C00877,2025-07-21 08:08:36,SHIPPED,East
O001780,C00741,2026-03-12 23:05:16,CANCELLED,North
O001781,C00800,2024-09-07 18:52:24,CANCELLED,South
O001782,C00287,2025-01-21 07:14:47,PLACED,North
O001783,C00058,2026-06-28 07:47:30,DELIVERED,West
O001784,C00946,2024-09-24 03:24:03,PLACED,East
O001785,C00794,2025-09-15 02:20:56,SHIPPED,East
O001786,C00588,2026-02-28 08:31:50,SHIPPED,East
O001787,C00587,2025-08-24 23:45:11,RETURNED,East
O001788,,2025-11-24 09:48:50,PLACED,East
O001789,C00981,2026-03-31 07:24:40,CANCELLED,South
O001790,C00189,2024-10-04 15:44:44,DELIVERED,East
O001791,C00204,2025-09-07 23:54:14,DELIVERED,North
O001792,C00144,2025-07-16 02:08:13,CANCELLED,West
O001793,,2025-12-13 15:55:05,RETURNED,East
O001794,C00017,2025-12-02 10:18:21,RETURNED,East
O001795,C00810,2025-07-20 01:33:50,DELIVERED,North
O001796,C00753,2025-08-22 12:14:54,RETURNED,North
O001797,C00545,2026-06-14 12:31:57,PLACED,West
O001798,C00625,2024-10-15 14:01:06,PLACED,West
O001799,C00838,2026-04-22 18:17:55,SHIPPED,East
O001800,C00075,2025-10-18 05:01:31,CANCELLED,West
O001801,,2024-10-29 00:07:13,PLACED,West
O001802,,2025-10-09 20:39:48,SHIPPED,East
O001803,C00877,2025-12-15 06:19:26,DELIVERED,West
O001804,C00670,2026-05-23 01:29:11,RETURNED,East
O001805,C00915,2026-02-16 10:21:31,SHIPPED,South
O001806,C00792,2025-10-06 12:26:50,PLACED,North
O001807,C00547,2024-12-01 13:14:40,SHIPPED,East
O001808,C00978,2024-08-25 23:46:23,SHIPPED,South
O001809,C00207,2024-10-27 17:22:50,DELIVERED,South
O001810,C00959,2026-04-11 16:38:19,PLACED,South
O001811,C00899,2025-07-22 15:57:01,CANCELLED,North
O001812,C00455,2025-01-04 12:34:09,SHIPPED,West
O001813,C00051,2024-09-21 15:03:34,SHIPPED,West
O001814,C00605,2024-07-25 22:56:04,SHIPPED,North
O001815,C00167,2025-07-12 10:11:33,CANCELLED,East
O001816,C00768,2025-04-19 08:28:45,SHIPPED,North
O001817,C00819,2026-05-15 09:38:15,RETURNED,North
O001818,C00968,12-02-2025 00:47:24,CANCELLED,West
O001819,C00985,2025-06-26 07:00:33,DELIVERED,North
O001820,C00445,2024-11-19 09:14:27,SHIPPED,North
O001821,C00667,2024-12-26 13:18:47,CANCELLED,North
O001822,C00975,2026-03-19 04:38:10,DELIVERED,North
O001823,C00145,2025-01-14 01:37:34,PLACED,South
O001824,C00532,2025-09-28 13:17:09,PLACED,North
O001825,C00611,2025-05-24 17:17:04,DELIVERED,East
O001826,C00633,2025-10-31 17:12:14,SHIPPED,South
O001827,C00959,2024-10-05 22:29:35,SHIPPED,East
O001828,C00901,2024-10-22 18:35:31,PLACED,West
O001829,C00209,2024-07-23 18:21:58,DELIVERED,East
O001830,C00030,2024-10-19 10:38:42,CANCELLED,North
O001831,C00753,2026-01-02 20:36:50,PLACED,West
O001832,C00781,2024-12-30 18:11:25,SHIPPED,North
O001833,C00016,2025-07-16 14:18:22,CANCELLED,North
O001834,C00116,2025-12-01 00:13:29,CANCELLED,West
O001835,C00138,2024-12-01 07:07:44,PLACED,East
O001836,C00488,2025-06-23 21:58:41,SHIPPED,East
O001837,C00673,2025-02-04 09:09:08,PLACED,West
O001838,C00505,2024-09-19 00:10:04,SHIPPED,South
O001839,C00225,2025-09-11 00:35:42,SHIPPED,South
O001840,C00676,2025-04-02 06:41:20,CANCELLED,East
O001841,C00909,2025-01-24 23:01:05,DELIVERED,South
O001842,C00748,2025-04-15 18:41:44,CANCELLED,East
O001843,C00779,2026-02-12 05:20:53,DELIVERED,South
O001844,C00594,2025-06-11 20:39:34,CANCELLED,North
O001845,C00814,2026-02-22 04:27:00,SHIPPED,North
O001846,C00856,2024-10-24 04:15:19,DELIVERED,North
O001847,C00586,2025-01-30 23:29:35,SHIPPED,West
O001848,C00463,2024-10-03 16:40:15,DELIVERED,West
O001849,C00121,2025-04-18 09:57:36,RETURNED,East
O001850,C00346,2025-09-05 00:23:08,DELIVERED,West
O001851,C00791,2024-08-01 20:12:25,DELIVERED,East
O001852,C00065,2025-10-26 01:33:46,PLACED,South
O001853,C00097,2025-10-31 00:14:08,PLACED,North
O001854,C00564,2025-05-28 15:04:12,DELIVERED,East
O001855,C00464,2026-05-02 07:11:25,PLACED,South
O001856,C00408,2025-03-24 01:34:19,RETURNED,South
O001857,C00146,2024-10-17 16:52:24,PLACED,South
O001858,C00752,2026-04-13 12:54:29,SHIPPED,North
O001859,C00820,2025-06-07 18:14:46,RETURNED,South
O001860,C00384,2024-07-14 14:33:33,RETURNED,South
O001861,C00864,2024-10-31 14:09:54,RETURNED,West
O001862,C00879,2025-07-08 15:37:21,CANCELLED,East
O001863,C00400,2026-03-28 21:41:53,CANCELLED,West
O001864,C00330,2024-12-08 21:58:01,PLACED,North
O001865,C00258,2026-04-28 05:45:12,SHIPPED,North
O001866,C00061,2025-07-26 11:41:40,CANCELLED,South
O001867,C00783,2025-07-17 17:07:56,SHIPPED,West
O001868,C00806,2024-11-12 09:51:58,RETURNED,South
O001869,C00255,2024-10-26 12:59:25,DELIVERED,South
O001870,C00915,2025-10-30 02:10:48,RETURNED,South
O001871,C00211,2025-08-23 07:30:25,DELIVERED,North
O001872,C00653,2025-06-08 14:05:03,PLACED,West
O001873,C00238,2026-03-27 04:21:15,PLACED,West
O001874,C00158,2024-10-18 05:46:21,DELIVERED,East
O001875,C00973,2026-02-01 08:13:45,DELIVERED,North
O001876,C00642,2025-10-31 22:11:38,CANCELLED,East
O001877,C00231,2026-05-13 12:37:30,RETURNED,East
O001878,C00248,2024-08-26 18:29:51,CANCELLED,West
O001879,C00059,2026-03-13 01:19:20,DELIVERED,East
O001880,C00927,2025-06-26 07:27:00,CANCELLED,East
O001881,C00366,2026-06-11 01:43:23,CANCELLED,South
O001882,C00600,2025-09-23 11:59:54,DELIVERED,North
O001883,C00800,2024-11-16 16:54:38,RETURNED,West
O001884,C00622,2025-12-07 11:45:21,CANCELLED,North
O001885,C00617,2025-07-13 06:48:17,PLACED,North
O001886,C00121,2025-11-01 06:16:43,RETURNED,West
O001887,C00835,2025-01-13 07:17:49,DELIVERED,West
O001888,C00873,2025-11-29 15:37:00,PLACED,West
O001889,C00833,2025-09-11 02:08:35,CANCELLED,North
O001890,C00222,05-09-2025 03:39:28,DELIVERED,North
O001891,C00300,2025-09-07 21:43:31,CANCELLED,East
O001892,C00368,2026-03-06 03:50:18,SHIPPED,East
O001893,C00457,2024-08-26 07:16:30,DELIVERED,South
O001894,C00215,2024-07-29 12:14:01,DELIVERED,West
O001895,C00772,2025-12-25 07:07:38,CANCELLED,North
O001896,C00342,2024-12-24 04:47:58,SHIPPED,East
O001897,C00849,2025-11-05 21:42:24,PLACED,West
O001898,C00321,2025-07-07 18:30:22,CANCELLED,South
O001899,C00272,2025-11-16 04:13:22,DELIVERED,West
O001900,C00918,2025-03-01 08:54:42,SHIPPED,East
O001901,C00017,2024-12-24 01:49:25,RETURNED,East
O001902,C00775,2026-01-22 16:30:15,RETURNED,North
O001903,C00204,2026-05-08 23:46:40,CANCELLED,East
O001904,C00150,2026-02-09 02:50:04,CANCELLED,South
O001905,C00944,2024-09-22 23:03:02,DELIVERED,North
O001906,C00332,2026-04-12 07:39:06,PLACED,South
O001907,C00562,2025-12-21 20:28:40,PLACED,West
