item_id,order_id,product_id,quantity,unit_price,discount_percent
2039,O000801,P0202,3,820.94,77.64
2040,O000802,P0225,1,879.56,45.03
2041,O000803,P0452,5,150.7,63.88
2042,O000803,P0322,3,274.34,42.64
2043,O000803,P0500,3,478.3,81.02
2044,O000803,P0119,1,821.21,42.33
2045,O000804,P0034,3,437.69,93.76
2046,O000804,P0112,5,760.8,50.6
2047,O000804,P0182,2,586.47,49.82
2048,O000804,P0083,4,605.41,70.33
2049,O000805,P0261,4,399.57,55.96
2050,O000805,P0070,2,569.29,8.87
2051,O000806,P0421,3,234.5,17.51
2052,O000806,P0378,1,379.12,55.0
2053,O000806,P0299,3,438.53,38.91
2054,O000807,P0407,2,390.46,47.09
2055,O000807,P0373,3,131.11,74.3
2056,O000807,P0146,5,653.8,92.16
2057,O000807,P0478,4,924.12,60.98
2058,O000808,P0173,1,23.0,16.16
2059,O000808,P0341,2,103.1,56.45
2060,O000808,P0483,1,293.81,99.84
2061,O000808,P0154,2,839.4,66.76
2062,O000809,P0131,1,819.13,20.34
2063,O000809,P0148,4,35.57,99.62
2064,O000809,P0441,5,134.12,40.51
2065,O000809,P0395,2,934.9,81.19
2066,O000810,P0384,3,39.27,72.6
2067,O000810,P0420,5,195.29,55.78
2068,O000810,P0232,2,465.08,59.98
2069,O000810,P0212,4,441.15,7.8
2070,O000811,P0469,3,248.11,17.39
2071,O000811,P0435,1,839.9,13.36
2072,O000812,P0279,3,49.22,89.96
2073,O000812,P0498,2,429.14,22.07
2074,O000813,P0380,4,25.98,47.44
2075,O000813,P0168,4,158.22,30.44
2076,O000813,P0151,4,36.63,16.42
2077,O000813,P0180,2,72.04,30.4
2078,O000814,P0158,3,148.71,80.9
2079,O000814,P0197,1,253.87,75.16
2080,O000814,P0291,4,588.71,75.04
2081,O000814,P0325,4,341.51,58.26
2082,O000815,P0225,2,381.87,88.08
2083,O000815,P0024,1,36.06,92.73
2084,O000816,P0381,1,803.57,34.33
2085,O000816,P0401,2,968.86,77.95
2086,O000816,P0205,3,486.3,18.06
2087,O000817,P0241,-5,757.48,95.67
2088,O000817,P0185,1,283.23,73.12
2089,O000818,P0150,3,584.46,19.8
2090,O000819,P0357,1,783.85,45.8
2091,O000819,P0422,5,323.65,6.35
2092,O000819,P0299,1,329.01,24.39
2093,O000820,P0264,4,202.38,69.84
2094,O000820,P0031,3,108.91,69.67
2095,O000820,P0044,4,318.9,58.23
2096,O000820,P0034,3,257.67,43.31
2097,O000821,P0484,2,802.19,48.59
2098,O000821,P0234,5,106.34,61.51
2099,O000821,P0164,4,429.01,12.89
2100,O000821,P0209,4,645.89,65.17
2101,O000822,P0421,2,582.4,19.79
2102,O000823,P0092,3,709.66,19.62
2103,O000824,P0100,1,63.69,95.89
2104,O000824,P0332,4,694.47,33.51
2105,O000824,P0469,1,832.63,16.82
2106,O000824,P0404,1,161.87,40.37
2107,O000825,P0039,1,263.53,73.85
2108,O000825,P0049,5,983.27,40.18
2109,O000825,P0379,2,524.11,12.87
2110,O000825,P0017,2,991.3,23.21
2111,O000826,P0025,2,378.71,13.98
2112,O000826,P0340,1,741.77,75.75
2113,O000827,P0132,1,538.84,20.91
2114,O000828,P0090,2,369.98,51.7
2115,O000829,P0376,2,601.73,33.55
2116,O000830,P0111,3,311.24,50.06
2117,O000830,P0153,3,613.32,42.82
2118,O000830,P0299,1,516.88,42.94
2119,O000830,P0028,3,732.39,58.33
2120,O000831,P0233,2,640.29,47.36
2121,O000831,P0294,2,554.65,62.51
2122,O000831,P0426,2,239.73,40.48
2123,O000832,P0197,3,982.02,40.43
2124,O000833,P0137,5,493.05,89.72
2125,O000833,P0127,2,873.61,51.09
2126,O000833,P0214,5,307.14,26.66
2127,O000834,P0435,2,585.79,37.09
2128,O000834,P0399,3,992.51,27.08
2129,O000834,P0163,4,670.25,33.81
2130,O000835,P0451,2,768.21,55.14
2131,O000835,P0079,3,296.74,87.74
2132,O000835,P0304,4,159.23,10.33
2133,O000835,P0329,4,463.09,64.49
2134,O000836,P0281,2,931.91,32.4
2135,O000836,P0147,2,416.72,32.85
2136,O000836,P0296,4,35.87,78.48
2137,O000836,P0076,4,303.07,47.04
2138,O000837,P0456,5,761.33,78.73
2139,O000837,P0182,1,861.84,67.38
2140,O000838,P0401,1,520.12,19.67
2141,O000839,P0012,-1,502.13,20.82
2142,O000839,P0242,2,694.22,77.5
2143,O000839,P0141,1,540.94,42.36
2144,O000839,P0463,4,714.46,55.59
2145,O000840,P0294,4,215.93,13.18
2146,O000840,P0204,1,785.92,59.22
2147,O000841,P0166,4,646.02,83.83
2148,O000841,P0325,5,172.8,84.24
2149,O000841,P0208,3,213.06,81.59
2150,O000842,P0477,4,589.23,80.65
2151,O000843,P0421,1,576.93,50.56
2152,O000843,P0057,1,189.71,41.36
2153,O000843,P0291,4,465.56,62.04
2154,O000844,P0456,1,555.2,21.85
2155,O000844,P0017,2,113.83,38.96
2156,O000844,P0396,2,575.51,11.36
2157,O000844,P0140,2,734.07,3.39
2158,O000845,P0140,2,972.34,21.54
2159,O000846,P0106,4,957.43,27.36
2160,O000846,P0423,1,567.72,79.71
2161,O000846,P0032,3,955.46,86.5
2162,O000846,P0020,4,83.17,25.1
2163,O000847,P0500,1,290.1,65.45
2164,O000848,P0160,1,659.6,92.27
2165,O000849,P0426,2,882.88,85.32
2166,O000850,P0017,4,750.51,7.24
2167,O000851,P0063,2,955.23,76.97
2168,O000852,P0479,5,335.84,55.35
2169,O000852,P0108,2,326.06,7.47
2170,O000852,P0290,1,984.53,9.62
2171,O000853,P0196,2,68.17,32.39
2172,O000854,P0453,1,95.55,49.55
2173,O000854,P0401,2,708.37,58.3
2174,O000854,P0419,3,26.06,13.54
2175,O000854,P0003,4,169.96,93.29
2176,O000855,P0068,3,841.98,45.94
2177,O000856,P0249,3,934.55,7.51
2178,O000856,P0224,5,481.67,51.01
2179,O000856,P0441,4,434.42,60.52
2180,O000857,P0041,5,47.13,63.72
2181,O000857,P0057,3,661.05,37.9
2182,O000858,P0078,2,127.78,28.4
2183,O000858,P0122,1,91.58,33.55
2184,O000858,P0306,3,666.82,96.58
2185,O000859,P0281,4,260.74,34.44
2186,O000859,P0090,2,760.08,49.68
2187,O000860,P0325,-1,369.65,48.66
2188,O000860,P0239,1,587.91,59.72
2189,O000860,P0270,5,915.75,35.89
2190,O000861,P0292,5,982.16,59.79
2191,O000861,P0055,1,594.94,62.87
2192,O000861,P0179,3,939.69,91.7
2193,O000861,P0399,2,509.82,88.65
2194,O000862,P0045,4,461.13,38.97
2195,O000862,P0186,2,411.04,2.59
2196,O000863,P0340,1,52.41,29.41
2197,O000863,P0114,3,15.04,81.84
2198,O000863,P0493,5,426.77,18.0
2199,O000863,P0263,1,450.63,80.8
2200,O000864,P0417,1,417.73,54.15
2201,O000865,P0412,3,762.1,48.59
2202,O000866,P0087,1,200.25,72.01
2203,O000866,P0406,1,663.0,14.0
2204,O000867,P0090,5,560.51,28.39
2205,O000867,P0168,5,867.66,52.6
2206,O000868,P0153,5,41.63,27.29
2207,O000868,P0284,1,275.3,60.53
2208,O000868,P0456,1,783.94,70.45
2209,O000869,P0423,3,854.46,77.43
2210,O000869,P0400,2,944.24,92.76
2211,O000870,P0473,5,827.39,79.15
2212,O000870,P0328,4,703.21,66.49
2213,O000871,P0307,5,761.58,52.42
2214,O000871,P0277,1,27.02,7.28
2215,O000871,P0148,3,910.93,71.23
2216,O000871,P0040,3,617.13,87.16
2217,O000872,P0049,5,930.54,26.26
2218,O000872,P0410,4,459.59,73.28
2219,O000873,P0044,5,645.14,67.41
2220,O000873,P0198,5,229.79,34.44
2221,O000874,P0300,2,775.38,66.76
2222,O000875,P0318,2,728.13,71.87
2223,O000876,P0207,2,600.3,1.37
2224,O000876,P0491,3,351.04,49.3
2225,O000876,P0157,3,700.89,2.09
2226,O000877,P0378,2,10.66,41.91
2227,O000877,P0026,4,692.58,35.93
2228,O000877,P0411,2,547.79,1.48
2229,O000878,P0216,1,465.1,23.35
2230,O000879,P0023,3,92.16,31.83
2231,O000879,P0475,4,230.44,66.39
2232,O000879,P0461,1,556.32,14.0
2233,O000880,P0100,1,484.12,39.85
2234,O000880,P0314,5,850.39,29.58
2235,O000881,P0256,4,861.08,18.04
2236,O000881,P0346,1,192.34,74.39
2237,O000881,P0155,3,517.16,76.68
2238,O000882,P0065,1,314.74,72.01
2239,O000882,P0448,3,404.34,10.8
2240,O000882,P0235,5,288.97,95.67
2241,O000883,P0256,4,567.47,37.88
2242,O000884,P0232,3,70.82,99.67
2243,O000884,P0074,2,624.38,33.79
2244,O000885,P0114,3,849.84,32.22
2245,O000885,P0072,5,530.11,22.64
2246,O000885,P0425,-3,148.42,43.51
2247,O000886,P0227,5,166.35,48.54
2248,O000886,P0425,2,139.71,30.2
2249,O000887,P0394,4,185.07,11.92
2250,O000887,P0461,2,412.06,60.41
2251,O000887,P0428,4,14.9,22.13
2252,O000887,P0385,2,42.69,21.54
2253,O000888,P0024,5,309.05,78.02
2254,O000888,P0078,-3,54.63,9.52
2255,O000889,P0330,1,251.08,37.37
2256,O000890,P0044,4,607.67,0.21
2257,O000890,P0298,1,651.55,43.03
2258,O000891,P0175,2,382.81,71.79
2259,O000891,P0033,3,518.98,36.85
2260,O000891,P0373,5,455.0,99.75
2261,O000891,P0147,2,795.98,34.41
2262,O000892,P0043,2,962.75,65.09
2263,O000892,P0401,4,539.13,7.55
2264,O000893,P0376,4,295.06,24.51
2265,O000893,P0061,1,618.79,94.5
2266,O000893,P0315,3,702.31,10.44
2267,O000894,P0220,4,969.5,71.15
2268,O000895,P0338,1,476.22,89.63
2269,O000895,P0014,4,785.92,16.01
2270,O000895,P0332,1,327.94,54.74
2271,O000896,P0320,1,69.28,13.2
2272,O000896,P0201,1,483.68,54.71
2273,O000896,P0323,-4,827.65,63.26
2274,O000896,P0070,2,159.66,68.4
2275,O000897,P0080,5,80.9,13.81
2276,O000898,P0113,5,912.5,8.38
2277,O000898,P0311,3,318.45,2.16
2278,O000898,P0126,1,459.02,33.67
2279,O000899,P0290,5,908.79,14.85
2280,O000899,P0038,2,215.11,25.97
2281,O000900,P0258,5,852.94,38.0
2282,O000900,P0246,2,757.42,53.54
2283,O000900,P0338,3,558.21,80.14
2284,O000901,P0037,4,883.56,34.08
2285,O000901,P0072,2,50.83,9.84
2286,O000901,P0016,3,816.38,80.38
2287,O000901,P0202,2,299.91,43.11
2288,O000902,P0074,3,492.97,99.34
2289,O000902,P0113,3,962.61,90.96
2290,O000903,P0161,3,931.05,38.59
2291,O000903,P0134,4,533.65,51.13
2292,O000903,P0085,5,285.9,80.22
2293,O000903,P0426,3,129.11,30.68
2294,O000904,P0212,-3,582.81,97.07
2295,O000904,P0274,4,929.52,85.87
2296,O000905,P0393,1,135.11,44.73
2297,O000905,P0092,4,601.3,23.14
2298,O000906,P0300,1,779.85,25.74
2299,O000906,P0038,3,139.68,11.02
2300,O000906,P0337,4,377.54,0.44
2301,O000907,P0253,2,466.85,98.4
2302,O000907,P0177,1,972.74,72.3
2303,O000908,P0443,2,524.55,69.81
2304,O000908,P0105,1,237.88,61.1
2305,O000908,P0232,2,559.95,84.09
2306,O000908,P0099,2,450.26,73.11
2307,O000909,P0358,1,706.13,31.67
2308,O000909,P0393,4,732.55,1.18
2309,O000910,P0344,4,149.22,86.29
2310,O000910,P0003,5,121.7,98.84
2311,O000911,P0431,1,58.52,88.81
2312,O000911,P0471,5,275.74,38.77
2313,O000912,P0386,5,220.39,84.91
2314,O000912,P0485,5,792.08,16.64
2315,O000912,P0256,5,726.54,63.81
2316,O000913,P0172,-4,643.71,25.32
2317,O000913,P0449,3,916.82,13.31
2318,O000914,P0367,4,835.6,11.37
2319,O000914,P0319,2,375.9,86.72
2320,O000914,P0192,5,59.42,65.31
2321,O000915,P0170,1,298.86,10.97
2322,O000916,P0459,5,711.4,6.0
2323,O000916,P0269,1,736.41,57.71
2324,O000916,P0327,1,77.46,28.18
2325,O000917,P0208,2,391.11,50.9
2326,O000917,P0427,1,336.87,52.24
2327,O000917,P0331,1,225.07,31.03
2328,O000918,P0101,3,51.64,63.92
2329,O000918,P0265,1,932.08,38.14
2330,O000918,P0431,4,817.49,54.89
2331,O000919,P0312,1,46.83,88.86
2332,O000920,P0270,4,696.98,64.58
2333,O000921,P0224,4,102.47,36.58
2334,O000921,P0410,4,522.19,42.24
2335,O000922,P0424,5,833.29,43.85
2336,O000923,P0034,2,481.73,4.17
2337,O000923,P0171,3,969.95,53.63
2338,O000924,P0330,2,543.73,58.81
2339,O000924,P0362,4,158.45,36.96
2340,O000924,P0127,3,582.72,59.33
2341,O000925,P0205,3,662.86,9.43
2342,O000925,P0023,4,75.87,33.03
2343,O000926,P0249,4,608.7,20.8
2344,O000926,P0404,-2,520.28,20.45
2345,O000926,P0387,4,390.41,59.25
2346,O000927,P0327,3,377.27,73.87
2347,O000927,P0065,1,876.04,37.06
2348,O000928,P0123,4,14.37,54.44
2349,O000928,P0004,2,539.82,56.43
2350,O000928,P0370,4,843.95,63.89
2351,O000929,P0433,5,175.25,48.38
2352,O000929,P0471,4,749.43,75.57
2353,O000930,P0164,5,136.99,73.25
2354,O000931,P0309,-2,70.86,44.26
2355,O000931,P0025,1,829.01,71.63
2356,O000931,P0152,3,678.38,48.89
2357,O000931,P0338,1,488.59,82.17
2358,O000932,P0317,4,835.88,78.37
2359,O000932,P0348,4,583.83,63.09
2360,O000932,P0364,1,613.81,34.99
2361,O000932,P0234,4,412.65,4.07
2362,O000933,P0100,5,294.7,26.6
2363,O000933,P0188,1,160.82,93.62
2364,O000933,P0346,3,386.06,71.26
2365,O000933,P0320,2,208.29,69.46
2366,O000934,P0390,1,265.79,98.41
2367,O000934,P0186,1,696.35,47.82
2368,O000935,P0059,4,341.23,78.86
2369,O000935,P0465,5,945.24,3.71
2370,O000936,P0363,1,830.52,15.14
2371,O000937,P0069,1,407.31,56.05
2372,O000938,P0466,3,342.9,45.57
2373,O000938,P0105,5,228.45,28.9
2374,O000939,P0046,3,604.12,10.78
2375,O000939,P0292,5,100.38,25.21
2376,O000940,P0325,5,393.47,28.36
2377,O000940,P0012,2,877.83,9.16
2378,O000941,P0209,2,429.05,14.63
2379,O000941,P0202,5,543.34,26.39
2380,O000941,P0369,5,503.08,12.85
2381,O000941,P0018,1,692.31,73.46
2382,O000942,P0341,1,59.13,30.42
2383,O000942,P0164,4,95.16,2.41
2384,O000943,P0074,3,500.55,11.45
2385,O000943,P0451,2,648.52,72.55
2386,O000943,P0216,2,846.57,90.96
2387,O000944,P0427,5,897.79,81.18
2388,O000944,P0030,1,725.16,58.93
2389,O000944,P0302,5,242.45,55.3
2390,O000944,P0002,5,811.45,30.97
2391,O000945,P0486,2,238.33,69.9
2392,O000946,P0451,1,943.89,75.6
2393,O000946,P0319,5,742.2,4.94
2394,O000946,P0325,3,449.05,42.47
2395,O000947,P0274,4,917.03,2.47
2396,O000947,P0071,1,677.64,42.91
2397,O000948,P0443,3,763.42,30.31
2398,O000949,P0434,3,13.71,34.75
2399,O000949,P0425,2,864.53,8.83
2400,O000949,P0485,3,219.97,77.98
2401,O000949,P0314,-2,438.32,92.99
2402,O000950,P0072,5,103.72,58.45
2403,O000950,P0072,1,670.59,60.64
2404,O000950,P0376,4,864.88,64.76
2405,O000950,P0249,1,432.87,69.01
2406,O000951,P0204,5,871.04,12.53
2407,O000952,P0222,4,549.3,90.61
2408,O000952,P0374,-3,658.19,87.91
2409,O000953,P0089,4,596.2,18.41
2410,O000953,P0264,4,832.49,51.49
2411,O000954,P0044,4,950.11,98.95
2412,O000954,P0282,3,917.61,60.22
2413,O000955,P0299,4,249.42,31.8
2414,O000956,P0319,2,481.85,46.49
2415,O000957,P0429,3,501.05,29.64
2416,O000957,P0468,5,561.47,95.96
2417,O000957,P0016,-5,925.03,91.85
2418,O000957,P0226,3,118.27,94.72
2419,O000958,P0299,3,196.59,7.0
2420,O000958,P0486,2,864.34,86.74
2421,O000958,P0274,3,537.55,8.03
2422,O000958,P0158,1,530.33,3.94
2423,O000959,P0309,-1,191.8,26.98
2424,O000959,P0229,2,565.57,88.9
2425,O000959,P0026,3,630.19,64.26
2426,O000960,P0064,5,110.66,87.72
2427,O000960,P0033,3,647.31,39.14
2428,O000961,P0293,4,756.69,2.3
2429,O000962,P0083,2,234.79,18.9
2430,O000962,P0061,5,637.65,1.57
2431,O000962,P0007,2,784.63,49.85
2432,O000963,P0416,1,269.06,17.28
2433,O000963,P0217,4,147.5,70.17
2434,O000964,P0484,3,794.68,63.51
2435,O000964,P0168,1,499.87,78.19
2436,O000964,P0391,1,284.32,39.1
2437,O000964,P0209,5,681.51,90.83
2438,O000965,P0278,1,904.19,78.9
2439,O000965,P0130,3,940.35,21.89
2440,O000965,P0144,3,387.01,42.91
2441,O000966,P0264,3,206.64,74.75
2442,O000966,P0403,3,303.71,74.14
2443,O000966,P0475,2,359.64,54.7
2444,O000966,P0438,4,422.33,49.45
2445,O000967,P0266,4,320.06,15.43
2446,O000967,P0269,4,476.29,92.43
2447,O000967,P0082,5,775.41,65.04
2448,O000967,P0337,5,830.83,25.18
2449,O000968,P0354,4,343.84,53.56
2450,O000968,P0371,-3,792.54,31.91
2451,O000969,P0017,3,599.92,53.2
2452,O000970,P0422,4,18.11,45.79
2453,O000970,P0389,3,607.47,19.62
2454,O000970,P0229,1,235.0,73.83
2455,O000970,P0303,2,321.58,63.49
2456,O000971,P0474,1,38.29,42.17
2457,O000971,P0180,3,118.84,3.85
2458,O000971,P0326,2,14.82,99.25
2459,O000972,P0049,2,318.54,34.34
2460,O000973,P0306,2,272.18,68.38
2461,O000974,P0318,2,859.89,75.84
2462,O000974,P0370,2,727.63,10.06
2463,O000975,P0295,2,38.9,99.38
2464,O000975,P0095,2,886.07,81.71
2465,O000976,P0346,5,386.5,18.32
2466,O000976,P0027,3,528.34,49.59
2467,O000977,P0180,5,355.08,34.22
2468,O000977,P0388,1,437.07,4.1
2469,O000978,P0049,5,87.61,66.56
2470,O000979,P0161,3,758.24,21.99
2471,O000979,P0473,4,767.22,13.57
2472,O000979,P0056,2,421.58,19.98
2473,O000980,P0432,3,148.99,8.69
2474,O000980,P0192,3,963.69,71.91
2475,O000980,P0132,2,884.14,17.38
2476,O000980,P0132,-4,530.46,51.12
2477,O000981,P0302,4,625.22,5.92
2478,O000981,P0309,5,833.94,24.05
2479,O000981,P0307,2,342.67,7.38
2480,O000981,P0160,4,342.23,71.23
2481,O000982,P0361,2,726.34,44.07
2482,O000982,P0488,1,762.98,28.04
2483,O000983,P0272,5,957.7,30.86
2484,O000983,P0047,3,660.99,65.02
2485,O000984,P0418,2,249.87,29.78
2486,O000985,P0403,2,725.13,10.71
2487,O000986,P0393,2,377.37,37.86
2488,O000986,P0033,2,119.1,33.12
2489,O000986,P0147,-5,632.42,19.41
2490,O000987,P0104,5,650.43,24.87
2491,O000988,P0044,2,887.73,68.57
2492,O000988,P0300,2,488.97,11.87
2493,O000988,P0209,1,155.61,58.45
2494,O000989,P0463,5,784.44,33.97
2495,O000989,P0110,1,858.66,50.92
2496,O000989,P0315,4,92.55,5.36
2497,O000989,P0420,5,622.37,15.67
2498,O000990,P0039,4,788.98,44.27
2499,O000990,P0248,4,122.77,2.69
2500,O000991,P0232,5,492.45,44.21
2501,O000991,P0305,3,743.08,84.05
2502,O000992,P0029,3,261.75,31.78
2503,O000993,P0398,-2,649.74,74.24
2504,O000994,P0314,5,43.87,21.3
2505,O000994,P0451,3,64.74,59.44
2506,O000995,P0025,4,245.36,77.91
2507,O000995,P0400,-3,721.64,20.57
2508,O000995,P0236,4,682.63,29.76
2509,O000995,P0371,1,154.73,78.88
2510,O000996,P0125,1,831.8,66.5
2511,O000997,P0447,2,752.84,10.01
2512,O000997,P0031,2,109.54,31.05
2513,O000997,P0121,-2,540.06,54.69
2514,O000997,P0089,3,41.21,55.02
2515,O000998,P0345,1,392.87,12.16
2516,O000998,P0431,4,18.95,53.75
2517,O000999,P0378,4,386.57,1.26
2518,O001000,P0095,4,55.71,2.31
2519,O001000,P0358,2,720.1,78.05
2520,O001000,P0234,4,123.0,24.14
2521,O001001,P0344,1,537.8,60.67
2522,O001001,P0235,1,16.36,37.13
2523,O001001,P0300,1,755.94,62.22
2524,O001002,P0187,3,426.11,47.26
2525,O001002,P0174,5,395.59,11.49
2526,O001002,P0256,2,87.46,43.92
2527,O001003,P0385,5,149.95,42.57
2528,O001004,P0380,4,407.71,82.92
2529,O001004,P0482,4,35.01,36.35
2530,O001004,P0101,2,549.03,85.21
2531,O001005,P0024,3,174.21,13.98
2532,O001005,P0493,3,78.16,29.71
2533,O001005,P0091,4,499.3,20.48
2534,O001005,P0488,-2,683.18,7.16
2535,O001006,P0351,4,305.21,62.62
2536,O001006,P0152,1,516.25,11.27
2537,O001006,P0378,4,427.28,88.72
2538,O001006,P0014,4,843.3,38.83
2539,O001007,P0199,5,597.22,90.24
2540,O001007,P0283,1,563.15,96.13
2541,O001007,P0278,-1,227.69,68.29
2542,O001007,P0117,2,693.19,7.88
2543,O001008,P0383,5,952.57,77.95
2544,O001008,P0330,5,175.99,93.5
2545,O001008,P0115,4,287.36,4.37
2546,O001009,P0480,1,688.74,57.9
2547,O001009,P0088,1,137.0,15.69
2548,O001009,P0099,4,30.22,53.65
2549,O001010,P0485,5,406.47,5.34
2550,O001010,P0230,4,530.56,72.91
2551,O001010,P0427,5,580.79,89.44
2552,O001010,P0320,5,604.26,31.57
2553,O001011,P0057,1,286.37,85.37
2554,O001011,P0183,3,521.62,9.49
2555,O001012,P0253,1,219.15,80.08
2556,O001013,P0049,4,993.22,20.01
2557,O001013,P0237,1,981.26,36.65
2558,O001013,P0092,3,747.4,75.33
2559,O001014,P0312,4,416.42,48.8
2560,O001015,P0457,1,219.15,85.29
2561,O001016,P0486,4,175.02,4.74
2562,O001017,P0219,1,991.2,34.81
2563,O001017,P0114,2,804.45,69.11
2564,O001018,P0124,1,86.11,61.39
2565,O001018,P0297,5,46.26,84.79
2566,O001018,P0428,3,65.72,47.62
2567,O001018,P0384,2,302.9,51.59
2568,O001019,P0356,5,426.89,96.77
2569,O001019,P0470,2,590.14,75.85
2570,O001019,P0436,1,285.67,73.25
2571,O001020,P0398,2,961.46,34.2
2572,O001020,P0036,4,835.29,70.06
2573,O001021,P0450,3,76.1,73.91
2574,O001021,P0445,3,426.76,17.95
2575,O001022,P0208,2,812.99,12.15
2576,O001023,P0134,2,364.43,9.77
2577,O001023,P0285,2,259.17,23.38
2578,O001023,P0398,3,62.19,24.24
2579,O001023,P0267,4,664.86,33.77
2580,O001024,P0339,5,312.8,88.19
2581,O001025,P0469,2,732.09,56.24
2582,O001025,P0091,5,705.59,46.09
2583,O001025,P0485,2,762.83,9.29
2584,O001025,P0035,4,878.57,21.58
2585,O001026,P0232,2,38.5,69.24
2586,O001026,P0116,1,709.55,97.46
2587,O001026,P0334,2,179.93,17.07
2588,O001026,P0316,3,529.96,79.19
2589,O001027,P0468,1,253.18,73.35
2590,O001027,P0462,4,24.27,89.16
2591,O001028,P0087,3,303.57,97.2
2592,O001029,P0343,2,40.51,69.31
2593,O001029,P0387,2,374.18,69.77
2594,O001029,P0180,3,704.54,93.8
2595,O001030,P0034,5,980.08,41.65
2596,O001031,P0295,1,292.16,30.89
2597,O001031,P0277,3,623.84,6.5
2598,O001031,P0164,2,317.94,63.63
2599,O001032,P0351,3,637.1,5.58
2600,O001032,P0039,2,670.72,82.18
2601,O001032,P0103,-1,325.12,31.95
2602,O001033,P0304,2,990.18,3.52
2603,O001033,P0196,2,714.01,43.28
2604,O001033,P0397,4,176.2,34.7
2605,O001034,P0292,5,257.55,83.48
2606,O001034,P0099,5,612.74,1.62
2607,O001035,P0335,3,634.62,14.88
2608,O001035,P0345,1,185.9,74.47
2609,O001036,P0413,4,306.91,51.74
2610,O001036,P0122,5,264.78,47.26
2611,O001036,P0378,1,531.54,43.62
2612,O001037,P0398,1,810.29,81.19
2613,O001037,P0373,2,566.4,38.37
2614,O001037,P0284,5,336.47,2.08
2615,O001038,P0427,2,31.49,86.2
2616,O001038,P0437,2,563.85,90.34
2617,O001038,P0192,5,612.69,87.91
2618,O001039,P0219,1,808.6,60.5
2619,O001039,P0108,4,329.49,9.61
2620,O001039,P0023,4,266.03,12.46
2621,O001039,P0003,5,47.26,59.19
2622,O001040,P0261,3,950.04,21.23
2623,O001040,P0379,3,732.43,64.51
2624,O001040,P0223,4,435.4,58.9
2625,O001041,P0359,-4,115.43,70.03
2626,O001041,P0444,1,856.56,58.42
2627,O001041,P0319,1,445.91,8.2
2628,O001042,P0134,2,798.16,95.11
2629,O001043,P0246,1,830.98,41.88
2630,O001043,P0174,-3,85.81,72.8
2631,O001043,P0352,4,104.96,49.14
2632,O001043,P0455,3,725.97,18.07
2633,O001044,P0189,2,614.59,63.97
2634,O001044,P0168,4,28.46,97.64
2635,O001044,P0466,3,26.47,33.51
2636,O001045,P0296,4,793.08,22.93
2637,O001045,P0070,3,826.58,74.94
2638,O001045,P0408,3,565.38,7.21
2639,O001045,P0461,5,337.82,44.57
2640,O001046,P0170,1,65.14,86.22
2641,O001046,P0447,2,708.67,49.05
2642,O001046,P0448,2,832.61,51.42
2643,O001047,P0128,4,522.13,28.75
2644,O001048,P0445,4,61.25,38.54
2645,O001048,P0114,3,28.76,83.99
2646,O001049,P0073,1,444.88,57.81
2647,O001050,P0313,1,652.04,0.15
2648,O001050,P0258,3,861.06,14.74
2649,O001050,P0269,4,382.29,47.48
2650,O001051,P0076,4,61.09,19.43
2651,O001051,P0156,4,683.2,21.13
2652,O001052,P0307,4,383.74,73.87
2653,O001052,P0276,2,81.22,96.3
2654,O001052,P0226,2,682.83,8.88
2655,O001053,P0430,4,132.79,44.65
2656,O001054,P0454,3,433.73,67.52
2657,O001054,P0483,2,398.49,53.82
2658,O001054,P0462,1,910.39,91.48
2659,O001055,P0254,4,966.53,85.87
2660,O001055,P0147,5,653.56,94.09
2661,O001055,P0071,5,591.56,84.84
2662,O001055,P0404,4,261.21,82.58
2663,O001056,P0239,2,425.69,47.53
2664,O001057,P0012,3,958.71,48.0
2665,O001058,P0306,3,450.7,19.97
2666,O001058,P0387,1,476.47,20.77
2667,O001058,P0302,2,67.61,3.23
2668,O001058,P0143,1,741.09,79.63
2669,O001059,P0260,4,158.51,74.49
2670,O001059,P0269,3,983.36,80.05
2671,O001059,P0176,4,954.29,91.38
2672,O001060,P0017,4,634.98,91.54
2673,O001060,P0019,1,267.63,2.89
2674,O001061,P0126,1,816.78,58.49
2675,O001062,P0308,4,692.54,59.79
2676,O001062,P0205,5,835.21,99.36
2677,O001062,P0350,1,887.86,50.24
2678,O001063,P0040,3,318.84,30.64
2679,O001063,P0048,4,515.62,76.41
2680,O001063,P0343,4,10.06,72.05
2681,O001063,P0344,5,654.39,78.2
2682,O001064,P0363,5,617.97,74.04
2683,O001064,P0176,2,978.17,58.62
2684,O001064,P0317,1,77.12,71.83
2685,O001064,P0002,2,732.7,57.43
2686,O001065,P0147,4,856.81,31.55
2687,O001065,P0320,4,539.68,17.47
2688,O001066,P0182,1,76.56,87.57
2689,O001066,P0017,5,315.24,30.75
2690,O001067,P0430,2,99.39,45.38
2691,O001067,P0134,5,460.66,86.47
2692,O001068,P0311,1,269.83,10.31
2693,O001068,P0116,2,785.26,48.09
2694,O001069,P0276,3,916.62,68.2
2695,O001069,P0474,4,868.39,49.69
2696,O001070,P0497,1,211.52,36.65
2697,O001070,P0005,5,149.94,51.41
2698,O001070,P0484,2,970.79,77.24
2699,O001071,P0319,3,936.31,77.58
2700,O001072,P0251,2,554.87,32.79
2701,O001072,P0030,5,810.76,52.25
2702,O001072,P0498,1,997.98,97.92
